"","contrast","RAWMATERIAL","estimate","lower.HPD","upper.HPD"
"66","STRAT_mod0.09 - STRAT_mod0.1","Opaline/CCS",-0.00640024347642099,-0.285193377989962,0.266165689635032
"67","STRAT_mod0.09 - STRAT_mod0.2","Opaline/CCS",-0.240713416102132,-0.503732353745172,0.0331015634343694
"68","STRAT_mod0.09 - STRAT_mod0.3","Opaline/CCS",0.223862102255291,-0.0242421356941764,0.479518227232779
"69","STRAT_mod0.09 - STRAT_mod0.82","Opaline/CCS",-0.631269265441926,-0.857159133636941,-0.381975263000542
"70","STRAT_mod0.09 - STRAT_mod1.08","Opaline/CCS",0.128007254883374,-0.108173464159705,0.366866847474784
"71","STRAT_mod0.09 - STRAT_mod1.44","Opaline/CCS",-0.179235892600123,-0.405519309911706,0.0783229172074384
"72","STRAT_mod0.09 - STRAT_mod2.15","Opaline/CCS",-0.0255000806424064,-0.337924508113895,0.269800887026395
"73","STRAT_mod0.09 - STRAT_mod2.88","Opaline/CCS",0.110353431793798,-0.124165340745463,0.354106306690653
"74","STRAT_mod0.09 - STRAT_mod3.37","Opaline/CCS",0.122230691395892,-0.128743571702322,0.338194695328269
"75","STRAT_mod0.1 - STRAT_mod0.2","Opaline/CCS",-0.233930215733181,-0.471187384993615,-0.0103988040930139
"76","STRAT_mod0.1 - STRAT_mod0.3","Opaline/CCS",0.231487972602041,0.0174869011980381,0.446159354134301
"77","STRAT_mod0.1 - STRAT_mod0.82","Opaline/CCS",-0.625503607425395,-0.813156670536291,-0.420202478498936
"78","STRAT_mod0.1 - STRAT_mod1.08","Opaline/CCS",0.132812627823145,-0.0610939987138239,0.333214800568889
"79","STRAT_mod0.1 - STRAT_mod1.44","Opaline/CCS",-0.171641894755933,-0.373954607591475,0.0249457078924253
"80","STRAT_mod0.1 - STRAT_mod2.15","Opaline/CCS",-0.020622085710979,-0.280768458978244,0.239962723151534
"81","STRAT_mod0.1 - STRAT_mod2.88","Opaline/CCS",0.117285867586512,-0.0780742288836549,0.318908873704898
"82","STRAT_mod0.1 - STRAT_mod3.37","Opaline/CCS",0.128478191511325,-0.0688280991985741,0.314950023871066
"83","STRAT_mod0.2 - STRAT_mod0.3","Opaline/CCS",0.464695068137298,0.280111471038272,0.66783552378602
"84","STRAT_mod0.2 - STRAT_mod0.82","Opaline/CCS",-0.390499946598926,-0.560671735101797,-0.210833496695739
"85","STRAT_mod0.2 - STRAT_mod1.08","Opaline/CCS",0.366844920049958,0.199694483324577,0.544516285524676
"86","STRAT_mod0.2 - STRAT_mod1.44","Opaline/CCS",0.0618706704244567,-0.123474347709976,0.23626539789007
"87","STRAT_mod0.2 - STRAT_mod2.15","Opaline/CCS",0.214735939670388,-0.0382748041701761,0.471542109951715
"88","STRAT_mod0.2 - STRAT_mod2.88","Opaline/CCS",0.353278203054044,0.164752623289089,0.528670879856283
"89","STRAT_mod0.2 - STRAT_mod3.37","Opaline/CCS",0.364952030875904,0.191353484254269,0.532786074143543
"90","STRAT_mod0.3 - STRAT_mod0.82","Opaline/CCS",-0.856013466039993,-1.00233437409069,-0.699846205880427
"91","STRAT_mod0.3 - STRAT_mod1.08","Opaline/CCS",-0.0981388604036227,-0.246133161037424,0.0571051294974911
"92","STRAT_mod0.3 - STRAT_mod1.44","Opaline/CCS",-0.40274807363376,-0.55765034169413,-0.244304231341583
"93","STRAT_mod0.3 - STRAT_mod2.15","Opaline/CCS",-0.250339551832559,-0.480002701956525,-0.00922913907459066
"94","STRAT_mod0.3 - STRAT_mod2.88","Opaline/CCS",-0.113269065912744,-0.26333496145703,0.0497121612918664
"95","STRAT_mod0.3 - STRAT_mod3.37","Opaline/CCS",-0.100281888617184,-0.244114787662185,0.0506113761846535
"96","STRAT_mod0.82 - STRAT_mod1.08","Opaline/CCS",0.758381392932406,0.632607576642327,0.888533709269715
"97","STRAT_mod0.82 - STRAT_mod1.44","Opaline/CCS",0.454032571018479,0.320609004458772,0.584396001196241
"98","STRAT_mod0.82 - STRAT_mod2.15","Opaline/CCS",0.607225078021887,0.376264130909334,0.818636779281144
"99","STRAT_mod0.82 - STRAT_mod2.88","Opaline/CCS",0.742781579175798,0.612173316976219,0.877530122665565
"100","STRAT_mod0.82 - STRAT_mod3.37","Opaline/CCS",0.755040721646854,0.628338776178754,0.870111173696759
"101","STRAT_mod1.08 - STRAT_mod1.44","Opaline/CCS",-0.305152376888714,-0.430797420654667,-0.168074012696593
"102","STRAT_mod1.08 - STRAT_mod2.15","Opaline/CCS",-0.152421358232225,-0.380570488067797,0.0596440705310828
"103","STRAT_mod1.08 - STRAT_mod2.88","Opaline/CCS",-0.0161103310996549,-0.149891552454167,0.114646117063873
"104","STRAT_mod1.08 - STRAT_mod3.37","Opaline/CCS",-0.00363419005020249,-0.123456348626984,0.118278487834416
"105","STRAT_mod1.44 - STRAT_mod2.15","Opaline/CCS",0.1521495446118,-0.0650653659895015,0.385913085833162
"106","STRAT_mod1.44 - STRAT_mod2.88","Opaline/CCS",0.288773951809462,0.14483384477633,0.425259006299152
"107","STRAT_mod1.44 - STRAT_mod3.37","Opaline/CCS",0.300491075831684,0.176954177995703,0.430734798444004
"108","STRAT_mod2.15 - STRAT_mod2.88","Opaline/CCS",0.135042812144943,-0.0819746682123412,0.364721763987013
"109","STRAT_mod2.15 - STRAT_mod3.37","Opaline/CCS",0.147031967711891,-0.0763870814552545,0.360550848836657
"110","STRAT_mod2.88 - STRAT_mod3.37","Opaline/CCS",0.0118177179589035,-0.117374028032139,0.137699527315004
